worker_id,age,gender,education_level,experience_years,job_role,skill_score,daily_wage,work_hours,site_type,city_tier,safety_training,accident_history,attendance_rate,contractor_rating,project_deadline_days,weather_condition,productivity_score
950,57,Female,Diploma,6,Electrician,0,466,8,Infrastructure,Tier1,No,1,0.64,3.2,106,Extreme,36.8
951,25,Female,,13,Electrician,0,961,9,Residential,Tier2,Yes,0,0.64,4.1,54,Rainy,36.1
952,20,Female,Degree,9,Supervisor,0,1198,9,Commercial,Tier2,No,0,0.61,4.4,41,Extreme,45.3
953,30,Female,Degree,2,Mason,1,492,8,Commercial,Tier3,Yes,3,0.7,4.3,82,Extreme,34.6
954,33,Female,,14,Mason,0,623,10,Commercial,Tier2,Yes,2,0.68,2.5,26,Rainy,40.4
955,36,Male,,7,Supervisor,1,574,6,Residential,Tier1,Yes,3,0.83,3.1,69,Rainy,33.3
956,35,Female,Degree,2,Electrician,1,939,10,Infrastructure,Tier2,No,3,0.61,4.8,120,Extreme,23.6
957,58,Male,Diploma,10,Engineer,1,475,7,Commercial,Tier3,No,2,0.72,3.6,100,Extreme,31.6
958,20,Female,Degree,11,Electrician,0,1354,10,Commercial,Tier3,Yes,1,0.66,5.0,74,Rainy,31.3
959,30,Male,Degree,18,Engineer,0,713,9,Commercial,Tier3,No,2,0.8,4.2,22,Rainy,55.0
960,18,Female,HighSchool,9,Supervisor,1,1433,9,Residential,Tier3,Yes,0,0.99,4.2,100,Rainy,35.1
961,29,Female,HighSchool,4,Mason,0,589,9,Infrastructure,Tier3,No,3,0.84,4.6,20,Extreme,25.4
962,46,Female,Diploma,2,Engineer,0,1174,8,Infrastructure,Tier1,No,0,0.72,4.3,75,Rainy,50.0
963,31,Female,,11,Electrician,1,738,10,Commercial,Tier2,Yes,3,0.7,4.8,10,Extreme,27.5
964,43,Male,Diploma,9,Mason,0,685,7,Infrastructure,Tier2,Yes,2,0.95,3.0,120,Rainy,31.9
965,41,Male,HighSchool,15,Engineer,1,474,10,Commercial,Tier2,Yes,0,0.67,4.5,24,Extreme,42.5
966,42,Female,HighSchool,7,Supervisor,1,1194,8,Infrastructure,Tier3,No,1,0.72,2.6,23,Rainy,28.3
967,33,Male,,3,Engineer,0,902,10,Infrastructure,Tier1,No,3,0.68,2.5,77,Normal,40.3
968,47,Male,Diploma,8,Mason,1,818,8,Residential,Tier2,No,2,0.61,4.3,16,Extreme,32.0
969,23,Female,HighSchool,18,Mason,0,804,7,Infrastructure,Tier3,Yes,3,0.85,3.9,113,Normal,30.2
970,36,Male,Diploma,13,Engineer,0,1422,7,Residential,Tier1,No,3,0.69,3.1,96,Normal,33.5
971,40,Male,Diploma,0,Electrician,1,957,6,Residential,Tier1,No,2,0.66,3.1,78,Rainy,37.0
972,33,Female,Diploma,3,Mason,1,924,8,Residential,Tier3,Yes,2,0.62,3.7,46,Normal,11.1
973,45,Female,Diploma,7,Mason,1,1218,7,Commercial,Tier2,No,1,0.81,4.7,85,Normal,27.3
974,33,Male,Degree,14,Mason,0,901,9,Infrastructure,Tier3,Yes,3,0.69,3.9,48,Extreme,24.4
975,57,Male,HighSchool,9,Supervisor,0,1046,9,Residential,Tier1,No,3,0.81,3.0,61,Normal,46.7
976,48,Female,Diploma,11,Supervisor,1,820,7,Residential,Tier1,Yes,1,0.87,4.6,88,Normal,37.3
977,42,Male,Degree,4,Mason,0,1401,10,Infrastructure,Tier1,No,0,0.61,2.6,32,Normal,58.6
978,45,Male,,2,Supervisor,1,1091,6,Residential,Tier2,No,1,0.99,4.0,45,Extreme,40.2
979,20,Male,Diploma,4,Mason,1,1296,9,Residential,Tier3,No,2,0.83,4.3,87,Rainy,26.4
980,50,Female,Degree,4,Supervisor,1,720,8,Residential,Tier3,No,3,0.79,3.2,64,Extreme,18.6
981,34,Male,HighSchool,7,Mason,0,750,6,Residential,Tier3,Yes,2,0.81,3.4,11,Rainy,34.5
982,40,Male,Degree,14,Electrician,0,886,7,Commercial,Tier3,Yes,3,0.95,3.5,11,Normal,29.6
983,22,Male,,7,Engineer,0,574,7,Infrastructure,Tier1,No,3,1.0,4.4,59,Extreme,39.9
984,43,Male,HighSchool,3,Electrician,1,715,6,Commercial,Tier2,Yes,2,0.63,3.1,15,Normal,28.1
985,35,Male,HighSchool,14,Engineer,1,1062,7,Residential,Tier2,No,3,0.91,4.9,113,Rainy,31.0
986,32,Male,,11,Electrician,1,925,9,Residential,Tier3,Yes,0,0.66,4.7,51,Extreme,33.5
987,23,Male,,18,Supervisor,1,597,7,Infrastructure,Tier1,Yes,3,0.79,4.7,59,Rainy,39.4
988,26,Female,,2,Supervisor,1,1167,10,Commercial,Tier1,Yes,1,0.85,4.1,56,Rainy,45.0
989,60,Female,,0,Mason,0,1170,7,Infrastructure,Tier2,Yes,0,0.66,4.6,114,Extreme,38.6
990,41,Female,Diploma,3,Electrician,0,1324,9,Infrastructure,Tier2,Yes,0,0.98,4.6,30,Normal,35.9
991,57,Male,,11,Supervisor,0,467,7,Residential,Tier2,No,3,0.96,4.1,49,Extreme,28.3
992,26,Male,HighSchool,8,Mason,0,1123,6,Residential,Tier1,No,2,0.69,2.6,90,Normal,36.8
993,26,Female,HighSchool,14,Mason,0,1388,7,Residential,Tier3,Yes,2,0.71,4.6,42,Normal,17.4
994,42,Male,,13,Electrician,1,1315,8,Infrastructure,Tier2,No,1,0.82,4.3,51,Normal,50.9
995,50,Female,HighSchool,6,Engineer,1,997,7,Infrastructure,Tier1,Yes,1,0.93,2.9,60,Rainy,34.2
996,30,Female,HighSchool,0,Electrician,0,576,9,Infrastructure,Tier3,No,1,1.0,4.0,74,Rainy,33.4
997,24,Male,HighSchool,18,Engineer,0,477,8,Infrastructure,Tier3,No,0,0.85,3.9,100,Normal,60.6
998,35,Male,,14,Electrician,0,1308,6,Residential,Tier1,Yes,2,0.74,4.3,79,Extreme,34.4
999,49,Female,,20,Electrician,0,648,7,Commercial,Tier2,Yes,2,0.77,4.4,13,Extreme,29.2
1000,57,Male,Diploma,4,Supervisor,1,490,9,Commercial,Tier3,Yes,2,0.93,4.6,84,Rainy,30.0
