candidate_id,gender,age_group,v_age,group_identity,education_level,department,job_level,university_tier,zip_group,gender_code,grp_identity,age_group_code,education_code,department_code,job_level_code,university_tier_code,zip_group_code,referral_flag,years_experience,interview_score_pct,num_prev_jobs,gpa,hiring_decision_hired,dataset_category
CAND-00146,Male,40-49,48,Majority_Class,Associate,Legal,Mid,Tier1,Suburban,0.0,0.0,2,1,6,1,0.0,2,0,23,66.4,2,2.76,1,recruitment and hiring data
CAND-00147,Female,40-49,42,Majority_Class,Bachelor,Operations,Mid,Tier2,Suburban,1.0,0.0,2,2,5,1,1.0,2,0,12,67.4,10,2.19,0,recruitment and hiring data
CAND-00148,Male,20-29,23,Majority_Class,Bachelor,Engineering,Mid,Tier3,Urban_Mid,0.0,0.0,0,2,0,1,2.0,1,0,0,65.9,4,1.93,1,recruitment and hiring data
CAND-00149,Male,30-39,36,Majority_Class,Bachelor,Finance,Junior,Tier2,Urban_Mid,0.0,0.0,1,2,2,0,1.0,1,1,7,52.0,1,2.92,0,recruitment and hiring data
CAND-00150,Male,40-49,49,Minority_Class,Master,Engineering,Mid,Unranked,Rural,0.0,1.0,2,3,0,1,3.0,3,0,20,55.5,4,3.16,0,recruitment and hiring data
CAND-00151,Female,40-49,47,Minority_Class,Bachelor,Marketing,Mid,Tier3,Suburban,1.0,1.0,2,2,1,1,2.0,2,0,20,77.1,6,3.0,0,recruitment and hiring data
CAND-00152,Male,20-29,27,Majority_Class,Master,Operations,Lead,Tier2,Suburban,0.0,0.0,0,3,5,3,1.0,2,1,7,68.8,1,2.85,1,recruitment and hiring data
CAND-00153,Male,60+,63,Minority_Class,Associate,Operations,Mid,Tier3,Suburban,0.0,1.0,4,1,5,1,2.0,2,0,28,74.6,5,2.38,0,recruitment and hiring data
CAND-00154,Male,50-59,56,Majority_Class,Bachelor,Sales,Mid,Unranked,Rural,0.0,0.0,3,2,4,1,3.0,3,0,21,76.0,3,2.25,0,recruitment and hiring data
CAND-00155,Non-Binary,20-29,29,Majority_Class,High School,HR,Mid,Tier1,Suburban,2.0,0.0,0,0,3,1,0.0,2,0,3,50.7,4,3.27,0,recruitment and hiring data
CAND-00156,Male,50-59,50,Majority_Class,Master,HR,Junior,Tier2,Suburban,0.0,0.0,3,3,3,0,1.0,2,0,19,60.9,4,3.0,0,recruitment and hiring data
CAND-00157,Female,30-39,35,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_High,1.0,0.0,1,2,3,0,1.0,0,1,9,69.2,2,2.94,1,recruitment and hiring data
CAND-00158,Female,30-39,35,Majority_Class,Master,Finance,Senior,Tier1,Urban_Mid,1.0,0.0,1,3,2,2,,1,0,12,51.2,5,2.41,0,recruitment and hiring data
CAND-00159,Male,30-39,35,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_High,0.0,0.0,1,2,3,0,1.0,0,0,5,60.1,2,2.67,0,recruitment and hiring data
CAND-00160,Female,40-49,41,Minority_Class,Master,Operations,Senior,Tier3,Suburban,1.0,1.0,2,3,5,2,2.0,2,0,10,54.8,4,3.12,0,recruitment and hiring data
CAND-00161,Male,40-49,47,Majority_Class,Bachelor,Legal,Junior,Tier2,Urban_Mid,0.0,0.0,2,2,6,0,1.0,1,0,16,56.1,4,3.23,1,recruitment and hiring data
CAND-00162,Female,30-39,34,Majority_Class,High School,Operations,Lead,Tier1,Urban_High,1.0,0.0,1,0,5,3,0.0,0,0,9,59.4,2,3.03,0,recruitment and hiring data
CAND-00163,Female,40-49,44,Majority_Class,Bachelor,Sales,Manager,Tier2,Urban_Mid,1.0,0.0,2,2,4,4,1.0,1,1,14,55.2,2,3.72,0,recruitment and hiring data
CAND-00164,Female,40-49,41,Majority_Class,Bachelor,Engineering,Mid,Tier1,Urban_Mid,1.0,0.0,2,2,0,1,0.0,1,1,11,56.2,2,2.84,1,recruitment and hiring data
CAND-00165,Male,40-49,43,Majority_Class,Bachelor,Marketing,Mid,Tier2,Suburban,0.0,0.0,2,2,1,1,1.0,2,1,17,68.2,2,3.68,0,recruitment and hiring data
CAND-00166,Female,20-29,28,Majority_Class,High School,Legal,Mid,Tier2,Urban_Mid,1.0,0.0,0,0,6,1,1.0,1,0,5,73.0,6,3.2,0,recruitment and hiring data
CAND-00167,Male,50-59,58,Minority_Class,Master,HR,Lead,Unranked,Suburban,0.0,1.0,3,3,3,3,3.0,2,0,22,74.2,5,3.15,0,recruitment and hiring data
CAND-00168,Male,30-39,35,Majority_Class,Bachelor,HR,Junior,Tier1,Suburban,0.0,0.0,1,2,3,0,0.0,2,1,7,67.1,5,3.52,1,recruitment and hiring data
CAND-00169,Male,20-29,28,Majority_Class,Bachelor,Legal,Senior,Tier2,Suburban,0.0,0.0,0,2,6,2,1.0,2,1,5,84.7,3,2.82,1,recruitment and hiring data
CAND-00170,Female,20-29,23,Majority_Class,Bachelor,HR,Senior,Tier2,Rural,1.0,0.0,0,2,3,2,1.0,3,0,0,68.9,4,2.95,0,recruitment and hiring data
CAND-00171,Female,30-39,30,Majority_Class,Bachelor,Marketing,Mid,Tier2,Urban_Mid,1.0,0.0,1,2,1,1,1.0,1,1,6,70.7,4,2.55,0,recruitment and hiring data
CAND-00172,Male,50-59,51,Majority_Class,High School,Sales,Junior,Tier3,Suburban,0.0,0.0,3,0,4,0,2.0,2,1,19,63.0,5,3.52,0,recruitment and hiring data
CAND-00173,Male,30-39,30,Minority_Class,High School,Legal,Junior,Tier3,Urban_High,0.0,1.0,1,0,6,0,2.0,0,0,6,60.4,1,,0,recruitment and hiring data
CAND-00174,Male,40-49,47,Majority_Class,Master,Legal,Senior,Tier3,Suburban,0.0,0.0,2,3,6,2,2.0,2,0,17,69.5,3,3.59,0,recruitment and hiring data
CAND-00175,Female,20-29,28,Majority_Class,Bachelor,HR,Junior,Tier1,Suburban,1.0,0.0,0,2,3,0,0.0,2,0,1,71.9,2,3.19,1,recruitment and hiring data
CAND-00176,Male,30-39,39,Majority_Class,Bachelor,Engineering,Mid,Unranked,Suburban,0.0,0.0,1,2,0,1,3.0,2,1,10,67.1,2,3.6,0,recruitment and hiring data
CAND-00177,Female,60+,65,Majority_Class,Associate,Finance,Mid,Tier2,Urban_High,1.0,0.0,4,1,2,1,1.0,0,0,33,53.4,4,2.76,0,recruitment and hiring data
CAND-00178,Male,40-49,41,Majority_Class,Bachelor,Marketing,Junior,Tier1,Rural,0.0,0.0,2,2,1,0,0.0,3,0,19,49.6,6,3.54,1,recruitment and hiring data
CAND-00179,Non-Binary,20-29,25,Minority_Class,High School,Sales,Mid,Tier3,Rural,2.0,1.0,0,0,4,1,2.0,3,0,0,43.5,3,2.92,0,recruitment and hiring data
CAND-00180,Male,30-39,38,Majority_Class,Bachelor,Operations,Lead,Tier2,Urban_Mid,0.0,0.0,1,2,5,3,1.0,1,0,13,65.5,2,3.1,1,recruitment and hiring data
CAND-00181,Male,20-29,22,Minority_Class,Bachelor,Engineering,Senior,Tier2,Suburban,0.0,1.0,0,2,0,2,1.0,2,0,0,74.8,4,3.43,1,recruitment and hiring data
CAND-00182,Male,30-39,38,Majority_Class,Bachelor,Marketing,Senior,Unranked,Suburban,0.0,0.0,1,2,1,2,3.0,2,0,16,37.4,4,4.0,1,recruitment and hiring data
CAND-00183,Non-Binary,40-49,41,Minority_Class,PhD,Operations,Senior,Tier3,Suburban,2.0,1.0,2,4,5,2,2.0,2,1,11,55.2,6,3.47,1,recruitment and hiring data
CAND-00184,Female,40-49,44,Majority_Class,Bachelor,Marketing,Senior,Tier2,Urban_Mid,1.0,0.0,2,2,1,2,1.0,1,1,17,51.8,2,3.51,0,recruitment and hiring data
CAND-00185,Male,20-29,21,Minority_Class,Bachelor,Finance,Mid,Tier3,Suburban,0.0,1.0,0,2,2,1,2.0,2,1,0,69.6,1,2.85,1,recruitment and hiring data
CAND-00186,Female,50-59,56,Majority_Class,Bachelor,Finance,Lead,Tier1,Urban_Mid,1.0,0.0,3,2,2,3,0.0,1,0,27,53.0,2,3.17,0,recruitment and hiring data
CAND-00187,Female,40-49,49,Minority_Class,Associate,Operations,Mid,Unranked,Suburban,1.0,1.0,2,1,5,1,3.0,2,0,24,46.2,7,3.06,0,recruitment and hiring data
CAND-00188,Female,30-39,38,Majority_Class,Master,Operations,Mid,Tier3,Urban_Mid,1.0,0.0,1,3,5,1,2.0,1,1,11,53.7,6,3.73,1,recruitment and hiring data
CAND-00189,Female,30-39,36,Majority_Class,Bachelor,Sales,Mid,Tier2,Urban_Mid,1.0,0.0,1,2,4,1,1.0,1,0,6,51.8,2,3.03,1,recruitment and hiring data
CAND-00190,Male,40-49,44,Majority_Class,Associate,HR,Mid,Tier2,Suburban,0.0,0.0,2,1,3,1,1.0,2,0,18,65.2,4,3.7,1,recruitment and hiring data
CAND-00191,Male,30-39,33,Minority_Class,Master,Legal,Junior,Unranked,Rural,0.0,,1,3,6,0,3.0,3,0,9,62.4,5,,0,recruitment and hiring data
CAND-00192,Female,30-39,33,Majority_Class,High School,Operations,Junior,Tier2,Suburban,1.0,0.0,1,0,5,0,,2,0,8,66.3,2,3.73,0,recruitment and hiring data
CAND-00193,Female,30-39,39,Minority_Class,PhD,Finance,Senior,Tier2,Urban_Mid,1.0,1.0,1,4,2,2,1.0,1,0,15,60.9,2,2.71,1,recruitment and hiring data
CAND-00194,Female,20-29,27,Majority_Class,Master,Sales,Junior,Tier3,Suburban,1.0,0.0,0,3,4,0,2.0,2,0,0,73.2,3,3.48,0,recruitment and hiring data
CAND-00195,Male,50-59,59,Majority_Class,Bachelor,Marketing,Mid,Tier2,Urban_Mid,0.0,0.0,3,2,1,1,1.0,1,1,24,59.6,4,2.71,1,recruitment and hiring data
CAND-00196,Male,30-39,39,Majority_Class,Associate,Legal,Lead,Unranked,Suburban,0.0,0.0,1,1,6,3,3.0,2,0,13,72.4,2,3.38,1,recruitment and hiring data
CAND-00197,Female,20-29,29,Minority_Class,Associate,HR,Mid,Tier3,Suburban,1.0,1.0,0,1,3,1,2.0,2,1,3,64.8,4,2.67,0,recruitment and hiring data
CAND-00198,Female,40-49,49,Minority_Class,Bachelor,Engineering,Junior,Tier2,Urban_Mid,,1.0,2,2,0,0,1.0,1,0,18,57.5,2,3.57,0,recruitment and hiring data
CAND-00199,Female,50-59,59,Minority_Class,Bachelor,Marketing,Senior,Tier2,Suburban,1.0,1.0,3,2,1,2,1.0,2,0,29,69.3,1,3.48,0,recruitment and hiring data
CAND-00200,Female,60+,60,Majority_Class,Bachelor,Legal,Junior,Tier2,Suburban,1.0,0.0,4,2,6,0,1.0,2,0,27,51.4,3,2.83,0,recruitment and hiring data
CAND-00201,Female,30-39,34,Majority_Class,PhD,Sales,Mid,Tier3,Rural,1.0,0.0,1,4,4,1,2.0,3,1,5,75.9,3,,0,recruitment and hiring data
CAND-00202,Male,20-29,21,Minority_Class,Bachelor,Engineering,Mid,Tier2,Urban_Mid,0.0,1.0,0,2,0,1,1.0,1,1,0,55.7,4,3.53,0,recruitment and hiring data
CAND-00203,Male,30-39,38,Majority_Class,Bachelor,Legal,Junior,Tier2,Urban_Mid,0.0,0.0,1,2,6,0,1.0,1,0,14,48.9,0,2.68,1,recruitment and hiring data
CAND-00204,Female,20-29,26,Minority_Class,Master,Marketing,Junior,Unranked,Suburban,1.0,1.0,0,3,1,0,3.0,2,0,3,44.0,1,2.63,0,recruitment and hiring data
CAND-00205,Female,50-59,59,Minority_Class,Master,Finance,Junior,Tier2,Suburban,1.0,1.0,3,3,2,0,1.0,2,0,28,62.1,3,2.62,0,recruitment and hiring data
CAND-00206,Male,20-29,27,Minority_Class,High School,Sales,Junior,Tier3,Rural,0.0,1.0,0,0,4,0,2.0,3,1,2,58.2,7,2.55,0,recruitment and hiring data
CAND-00207,Male,20-29,25,Minority_Class,Bachelor,Engineering,Junior,Tier1,Suburban,0.0,1.0,0,2,0,0,0.0,2,0,2,67.2,3,2.62,0,recruitment and hiring data
CAND-00208,Female,30-39,38,Majority_Class,Master,Operations,Manager,Tier1,Suburban,1.0,0.0,1,3,5,4,0.0,2,1,7,47.8,2,3.52,0,recruitment and hiring data
CAND-00209,Male,30-39,35,Majority_Class,Master,Finance,Mid,Tier1,Suburban,0.0,0.0,1,3,2,1,0.0,2,0,10,70.8,1,3.35,0,recruitment and hiring data
CAND-00210,Male,40-49,46,Minority_Class,PhD,Operations,Lead,Tier3,Urban_High,0.0,1.0,2,4,5,3,,0,0,17,67.2,4,2.34,0,recruitment and hiring data
CAND-00211,Female,30-39,36,Majority_Class,Master,Operations,Mid,Unranked,Suburban,1.0,0.0,1,3,5,1,3.0,2,1,6,55.5,3,2.87,1,recruitment and hiring data
CAND-00212,Female,20-29,28,Minority_Class,Bachelor,Engineering,Senior,Unranked,Suburban,1.0,1.0,0,2,0,2,3.0,2,1,8,68.5,3,2.58,0,recruitment and hiring data
CAND-00213,Female,20-29,27,Minority_Class,Bachelor,HR,Junior,Tier2,Rural,1.0,1.0,0,2,3,0,1.0,3,0,4,67.9,3,3.49,0,recruitment and hiring data
CAND-00214,Male,30-39,30,Minority_Class,High School,Legal,Junior,Tier1,Urban_High,0.0,1.0,1,0,6,0,,0,0,3,66.1,3,2.9,0,recruitment and hiring data
CAND-00215,Female,20-29,23,Minority_Class,Bachelor,Legal,Mid,Tier3,Urban_Mid,1.0,1.0,0,2,6,1,2.0,1,1,2,71.6,3,2.41,0,recruitment and hiring data
CAND-00216,Male,40-49,46,Majority_Class,Bachelor,HR,Lead,Tier1,Suburban,0.0,0.0,2,2,3,3,0.0,2,0,14,78.3,5,3.18,0,recruitment and hiring data
CAND-00217,Male,30-39,37,Majority_Class,Bachelor,Sales,Junior,Tier3,Urban_Mid,0.0,0.0,1,2,4,0,2.0,1,0,8,55.5,0,3.37,0,recruitment and hiring data
CAND-00218,Female,40-49,46,Majority_Class,PhD,Engineering,Mid,Tier1,Rural,1.0,0.0,2,4,0,1,0.0,3,0,14,74.6,6,2.67,0,recruitment and hiring data
CAND-00219,Female,50-59,52,Majority_Class,Master,Legal,Junior,Tier1,Urban_Mid,1.0,0.0,3,3,6,0,0.0,1,0,18,50.2,5,2.98,1,recruitment and hiring data
CAND-00220,Female,50-59,53,Majority_Class,Bachelor,HR,Mid,Tier2,Urban_High,1.0,0.0,3,2,3,1,,0,0,22,70.3,4,2.69,1,recruitment and hiring data
CAND-00221,Female,60+,66,Majority_Class,Associate,Marketing,Senior,Tier3,Suburban,1.0,0.0,4,1,1,2,2.0,2,1,31,72.4,4,3.66,1,recruitment and hiring data
CAND-00222,Female,20-29,27,Minority_Class,Master,Marketing,Senior,Tier2,Suburban,1.0,1.0,0,3,1,2,1.0,2,0,5,58.9,1,2.91,0,recruitment and hiring data
CAND-00223,Male,20-29,26,Minority_Class,Associate,HR,Junior,Tier2,Urban_Mid,0.0,1.0,0,1,3,0,,1,0,0,64.4,3,2.78,0,recruitment and hiring data
CAND-00224,Male,30-39,35,Majority_Class,Associate,Legal,Junior,Tier2,Urban_High,0.0,0.0,1,1,6,0,1.0,0,1,8,61.4,2,3.08,0,recruitment and hiring data
CAND-00225,Male,50-59,58,Majority_Class,Associate,Operations,Mid,Tier2,Urban_High,0.0,0.0,3,1,5,1,1.0,0,1,24,55.1,2,3.01,0,recruitment and hiring data
CAND-00226,Male,60+,68,Minority_Class,Bachelor,Operations,Manager,Unranked,Urban_High,0.0,1.0,4,2,5,4,3.0,0,0,32,57.3,4,3.41,0,recruitment and hiring data
CAND-00227,Non-Binary,50-59,56,Majority_Class,Associate,HR,Mid,Tier1,Urban_Mid,2.0,0.0,3,1,3,1,0.0,1,1,23,68.5,1,3.65,0,recruitment and hiring data
CAND-00228,Male,20-29,27,Majority_Class,PhD,Sales,Mid,Tier1,Suburban,0.0,0.0,0,4,4,1,0.0,2,1,4,75.3,4,3.65,1,recruitment and hiring data
CAND-00229,Female,60+,65,Majority_Class,PhD,Operations,Mid,Tier2,Urban_High,1.0,0.0,4,4,5,1,1.0,0,1,30,60.8,6,2.93,0,recruitment and hiring data
CAND-00230,Female,30-39,30,Majority_Class,PhD,Sales,Junior,Tier1,Suburban,1.0,0.0,1,4,4,0,0.0,2,1,4,48.9,3,3.24,0,recruitment and hiring data
CAND-00231,Female,20-29,20,Majority_Class,High School,Marketing,Senior,Tier2,Suburban,1.0,0.0,0,0,1,2,1.0,2,1,0,47.2,3,3.77,1,recruitment and hiring data
CAND-00232,Male,30-39,35,Minority_Class,PhD,Finance,Junior,Tier2,Suburban,0.0,1.0,1,4,2,0,1.0,2,0,8,63.7,6,3.79,0,recruitment and hiring data
CAND-00233,Female,20-29,21,Majority_Class,PhD,Engineering,Senior,Tier3,Suburban,1.0,0.0,0,4,0,2,2.0,2,1,0,54.7,4,2.71,1,recruitment and hiring data
CAND-00234,Male,30-39,37,Majority_Class,PhD,Finance,Mid,Tier2,Urban_High,0.0,0.0,1,4,2,1,1.0,0,1,10,79.2,2,3.37,0,recruitment and hiring data
CAND-00235,Male,30-39,30,Majority_Class,Master,Sales,Senior,Tier3,Urban_High,0.0,0.0,1,3,4,2,2.0,0,1,3,56.6,2,,0,recruitment and hiring data
CAND-00236,Female,30-39,31,Majority_Class,Master,Operations,Junior,Unranked,Urban_Mid,1.0,,1,3,5,0,3.0,1,1,4,68.2,2,3.52,0,recruitment and hiring data
CAND-00237,Male,40-49,47,Minority_Class,Associate,Finance,Lead,Unranked,Suburban,0.0,1.0,2,1,2,3,3.0,2,0,18,57.6,4,3.66,0,recruitment and hiring data
CAND-00238,Male,50-59,55,Minority_Class,Master,Sales,Junior,Tier3,Suburban,0.0,1.0,3,3,4,0,2.0,2,1,24,61.6,1,2.63,1,recruitment and hiring data
CAND-00239,Female,40-49,49,Minority_Class,High School,Legal,Senior,Unranked,Rural,1.0,1.0,2,0,6,2,3.0,3,0,21,63.1,6,2.79,0,recruitment and hiring data
CAND-00240,Male,30-39,31,Majority_Class,Bachelor,Finance,Senior,Tier3,Urban_Mid,0.0,0.0,1,2,2,2,2.0,1,0,5,71.2,7,3.51,1,recruitment and hiring data
CAND-00241,Non-Binary,50-59,51,Minority_Class,PhD,Marketing,Mid,Tier2,Urban_Mid,2.0,1.0,3,4,1,1,1.0,1,0,15,67.6,5,3.17,0,recruitment and hiring data
CAND-00242,Non-Binary,50-59,56,Minority_Class,Bachelor,Sales,Mid,Unranked,Rural,2.0,1.0,3,2,4,1,3.0,3,0,24,55.8,3,2.1,0,recruitment and hiring data
CAND-00243,Female,20-29,24,Minority_Class,Associate,Marketing,Manager,Tier3,Urban_High,1.0,1.0,0,1,1,4,2.0,0,0,0,62.2,7,2.35,1,recruitment and hiring data
CAND-00244,Male,30-39,34,Majority_Class,PhD,Finance,Junior,Tier1,Suburban,0.0,0.0,1,4,2,0,0.0,2,0,8,60.5,4,3.4,0,recruitment and hiring data
CAND-00245,Male,30-39,37,Majority_Class,PhD,HR,Manager,Tier3,Urban_Mid,0.0,0.0,1,4,3,4,2.0,1,0,10,47.8,3,3.48,0,recruitment and hiring data
CAND-00246,Non-Binary,20-29,26,Majority_Class,Associate,HR,Junior,Tier2,Urban_High,2.0,0.0,0,1,3,0,1.0,0,0,4,65.2,0,2.49,0,recruitment and hiring data
CAND-00247,Male,40-49,48,Minority_Class,Master,Engineering,Mid,Unranked,Urban_High,0.0,1.0,2,3,0,1,3.0,0,0,20,80.2,4,3.59,0,recruitment and hiring data
CAND-00248,Non-Binary,50-59,53,Majority_Class,Bachelor,Legal,Junior,Tier3,Rural,2.0,0.0,3,2,6,0,2.0,3,1,24,81.0,4,3.01,1,recruitment and hiring data
CAND-00249,Non-Binary,20-29,29,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_Mid,2.0,0.0,0,2,3,0,1.0,1,0,8,66.3,4,2.64,0,recruitment and hiring data
CAND-00250,Female,50-59,53,Minority_Class,Bachelor,Legal,Junior,Tier2,Urban_High,1.0,1.0,3,2,6,0,1.0,0,0,21,64.0,5,2.85,1,recruitment and hiring data
CAND-00251,Male,50-59,51,Minority_Class,High School,Engineering,Junior,Tier3,Urban_Mid,0.0,1.0,3,0,0,0,2.0,1,1,16,33.6,5,2.55,0,recruitment and hiring data
CAND-00252,Male,50-59,52,Minority_Class,Bachelor,Finance,Manager,Tier3,Urban_Mid,0.0,1.0,3,2,2,4,2.0,1,0,19,97.7,3,2.82,0,recruitment and hiring data
CAND-00253,Female,20-29,20,Majority_Class,High School,Engineering,Senior,Tier1,Urban_High,1.0,0.0,0,0,0,2,0.0,0,1,2,78.2,2,2.26,0,recruitment and hiring data
CAND-00254,Male,50-59,50,Minority_Class,PhD,Engineering,Junior,Tier2,Urban_High,0.0,1.0,3,4,0,0,1.0,0,0,19,74.1,4,3.07,0,recruitment and hiring data
CAND-00255,Male,30-39,36,Majority_Class,Bachelor,Engineering,Junior,Tier1,Suburban,0.0,0.0,1,2,0,0,0.0,2,0,15,65.9,2,3.36,0,recruitment and hiring data
CAND-00256,Female,30-39,34,Majority_Class,Master,Legal,Senior,Tier2,Suburban,1.0,0.0,1,3,6,2,1.0,2,0,7,34.2,1,,0,recruitment and hiring data
CAND-00257,Non-Binary,20-29,22,Majority_Class,Master,Marketing,Mid,Tier1,Rural,2.0,0.0,0,3,1,1,0.0,3,1,5,64.7,1,3.11,1,recruitment and hiring data
CAND-00258,Female,20-29,26,Majority_Class,Associate,Legal,Lead,Tier1,Urban_High,1.0,0.0,0,1,6,3,0.0,0,0,2,61.4,4,2.74,1,recruitment and hiring data
CAND-00259,Female,40-49,41,Majority_Class,PhD,Legal,Mid,Tier2,Suburban,1.0,0.0,2,4,6,1,1.0,2,0,12,44.1,5,3.4,1,recruitment and hiring data
CAND-00260,Male,30-39,32,Minority_Class,Master,Engineering,Senior,Tier2,Urban_Mid,0.0,1.0,1,3,0,2,1.0,1,0,5,70.4,3,,0,recruitment and hiring data
CAND-00261,Female,20-29,20,Majority_Class,Bachelor,Operations,Mid,Tier1,Urban_High,1.0,0.0,0,2,5,1,0.0,0,0,0,75.8,2,3.42,0,recruitment and hiring data
CAND-00262,Non-Binary,20-29,27,Minority_Class,Associate,Sales,Senior,Unranked,Urban_High,2.0,1.0,0,1,4,2,3.0,0,0,0,66.6,1,2.28,0,recruitment and hiring data
CAND-00263,Male,40-49,41,Majority_Class,Master,Finance,Junior,Tier3,Rural,0.0,0.0,2,3,2,0,2.0,3,0,11,69.0,1,3.01,0,recruitment and hiring data
CAND-00264,Male,20-29,26,Majority_Class,Master,Marketing,Mid,Tier2,Rural,0.0,0.0,0,3,1,1,1.0,3,0,2,69.8,2,2.78,0,recruitment and hiring data
CAND-00265,Female,50-59,58,Majority_Class,Master,Sales,Junior,Tier3,Suburban,1.0,0.0,3,3,4,0,2.0,2,0,19,57.1,5,2.94,0,recruitment and hiring data
CAND-00266,Female,20-29,25,Majority_Class,High School,Finance,Mid,Tier1,Urban_High,1.0,0.0,0,0,2,1,0.0,0,1,1,70.1,6,2.41,1,recruitment and hiring data
CAND-00267,Female,20-29,21,Majority_Class,Associate,Legal,Mid,Tier2,Suburban,1.0,0.0,0,1,6,1,1.0,2,0,3,79.3,3,3.85,0,recruitment and hiring data
CAND-00268,Female,30-39,31,Majority_Class,Bachelor,Marketing,Senior,Tier2,Urban_Mid,1.0,0.0,1,2,1,2,1.0,1,1,7,61.5,1,2.52,0,recruitment and hiring data
CAND-00269,Male,30-39,38,Majority_Class,Bachelor,Legal,Junior,Tier3,Urban_High,0.0,0.0,1,2,6,0,2.0,0,0,9,55.9,4,,1,recruitment and hiring data
CAND-00270,Male,30-39,39,Majority_Class,High School,Finance,Mid,Tier2,Urban_High,0.0,0.0,1,0,2,1,,0,0,10,48.4,4,3.91,1,recruitment and hiring data
CAND-00271,Female,30-39,37,Majority_Class,Bachelor,HR,Junior,Tier1,Suburban,1.0,0.0,1,2,3,0,0.0,2,0,11,67.0,3,,0,recruitment and hiring data
CAND-00272,Female,60+,68,Minority_Class,Bachelor,Finance,Senior,Tier3,Rural,1.0,1.0,4,2,2,2,2.0,3,1,30,68.4,2,2.54,0,recruitment and hiring data
CAND-00273,Female,40-49,43,Majority_Class,Master,HR,Lead,Tier3,Suburban,1.0,0.0,2,3,3,3,2.0,2,0,15,65.4,5,3.04,0,recruitment and hiring data
CAND-00274,Female,20-29,23,Minority_Class,Bachelor,Legal,Senior,Tier3,Suburban,1.0,1.0,0,2,6,2,2.0,2,0,0,58.2,0,2.99,0,recruitment and hiring data
CAND-00275,Male,30-39,31,Minority_Class,Bachelor,HR,Manager,Tier3,Suburban,0.0,1.0,1,2,3,4,2.0,2,0,3,68.3,2,2.34,0,recruitment and hiring data
CAND-00276,Male,50-59,59,Minority_Class,Master,Operations,Manager,Tier3,Suburban,0.0,,3,3,5,4,2.0,2,1,28,58.6,4,2.76,0,recruitment and hiring data
CAND-00277,Female,30-39,30,Minority_Class,PhD,Finance,Senior,Unranked,Rural,1.0,1.0,1,4,2,2,3.0,3,0,7,52.5,6,3.09,0,recruitment and hiring data
CAND-00278,Female,20-29,29,Majority_Class,Bachelor,Legal,Junior,Tier2,Urban_High,1.0,0.0,0,2,6,0,1.0,0,0,0,49.0,3,3.67,0,recruitment and hiring data
CAND-00279,Female,40-49,43,Minority_Class,Bachelor,Legal,Junior,Tier2,Rural,1.0,1.0,2,2,6,0,1.0,3,0,13,49.2,2,3.02,0,recruitment and hiring data
CAND-00280,Female,40-49,49,Minority_Class,PhD,HR,Mid,Unranked,Urban_Mid,1.0,1.0,2,4,3,1,3.0,1,0,21,67.4,5,3.05,0,recruitment and hiring data
CAND-00281,Female,30-39,39,Majority_Class,Bachelor,Operations,Manager,Tier3,Urban_Mid,1.0,0.0,1,2,5,4,2.0,1,0,11,57.8,2,2.73,0,recruitment and hiring data
CAND-00282,Male,20-29,27,Majority_Class,Master,Marketing,Mid,Unranked,Urban_High,0.0,0.0,0,3,1,1,3.0,0,1,2,56.8,6,3.59,0,recruitment and hiring data
CAND-00283,Male,20-29,21,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_Mid,0.0,0.0,0,2,3,0,1.0,1,0,0,48.7,6,3.51,0,recruitment and hiring data
CAND-00284,Male,40-49,47,Minority_Class,Bachelor,Engineering,Manager,Tier3,Urban_High,,1.0,2,2,0,4,2.0,0,0,17,73.1,4,,0,recruitment and hiring data
CAND-00285,Female,20-29,20,Minority_Class,Bachelor,Marketing,Mid,Unranked,Rural,1.0,1.0,0,2,1,1,3.0,3,0,0,73.8,3,3.15,0,recruitment and hiring data
CAND-00286,Male,30-39,30,Majority_Class,Bachelor,Legal,Senior,Tier1,Urban_Mid,0.0,0.0,1,2,6,2,0.0,1,0,5,52.7,2,2.38,0,recruitment and hiring data
CAND-00287,Male,30-39,33,Majority_Class,Bachelor,Operations,Senior,Unranked,Rural,0.0,0.0,1,2,5,2,3.0,3,0,7,63.5,3,3.59,1,recruitment and hiring data
CAND-00288,Female,30-39,36,Majority_Class,High School,Marketing,Lead,Tier1,Urban_High,1.0,0.0,1,0,1,3,,0,0,7,49.8,1,3.13,0,recruitment and hiring data
CAND-00289,Male,60+,68,Majority_Class,PhD,Marketing,Lead,Tier1,Suburban,0.0,0.0,4,4,1,3,0.0,2,0,29,63.3,3,2.96,0,recruitment and hiring data
CAND-00290,Female,50-59,54,Minority_Class,Bachelor,Legal,Lead,Tier2,Rural,1.0,1.0,3,2,6,3,1.0,3,1,19,68.3,4,3.3,0,recruitment and hiring data
CAND-00291,Male,40-49,41,Majority_Class,Bachelor,Engineering,Senior,Tier2,Urban_High,0.0,0.0,2,2,0,2,1.0,0,0,13,84.4,4,3.2,1,recruitment and hiring data
CAND-00292,Male,20-29,26,Majority_Class,Master,Engineering,Mid,Tier1,Urban_High,0.0,0.0,0,3,0,1,0.0,0,0,4,59.6,4,2.62,1,recruitment and hiring data
